Date,Currency,Rate
2024-06-26,PHP,63.029
2024-06-26,PLN,4.3075
2024-06-26,RON,4.9769
2024-06-26,SEK,11.3038
2024-06-26,SGD,1.4513
2024-06-26,THB,39.394
2024-06-26,TRY,35.196
2024-06-26,USD,1.0689
2024-06-26,ZAR,19.4243
2024-06-27,AUD,1.6078
2024-06-27,BGN,1.9558
2024-06-27,BRL,5.8887
2024-06-27,CAD,1.4647
2024-06-27,CHF,0.9604
2024-06-27,CNY,7.7745
2024-06-27,CZK,24.933
2024-06-27,DKK,7.4583
2024-06-27,GBP,0.8459
2024-06-27,HKD,8.3521
2024-06-27,HUF,397.68
2024-06-27,IDR,17530
2024-06-27,ILS,4.0171
2024-06-27,INR,89.24
2024-06-27,ISK,148.9
2024-06-27,JPY,171.66
2024-06-27,KRW,1482.71
2024-06-27,MXN,19.678
2024-06-27,MYR,5.048
2024-06-27,NOK,11.398
2024-06-27,NZD,1.7543
2024-06-27,PHP,62.705
2024-06-27,PLN,4.3188
2024-06-27,RON,4.9779
2024-06-27,SEK,11.338
2024-06-27,SGD,1.4519
2024-06-27,THB,39.393
2024-06-27,TRY,35.172
2024-06-27,USD,1.0696
2024-06-27,ZAR,19.6609
2024-06-28,AUD,1.6079
2024-06-28,BGN,1.9558
2024-06-28,BRL,5.8915
2024-06-28,CAD,1.467
2024-06-28,CHF,0.9634
2024-06-28,CNY,7.7748
2024-06-28,CZK,25.025
2024-06-28,DKK,7.4575
2024-06-28,GBP,0.84638
2024-06-28,HKD,8.3594
2024-06-28,HUF,395.1
2024-06-28,IDR,17487
2024-06-28,ILS,4.02
2024-06-28,INR,89.25
2024-06-28,ISK,148.9
2024-06-28,JPY,171.94
2024-06-28,KRW,1474.86
2024-06-28,MXN,19.5654
2024-06-28,MYR,5.0501
2024-06-28,NOK,11.3965
2024-06-28,NZD,1.7601
2024-06-28,PHP,62.56
2024-06-28,PLN,4.309
2024-06-28,RON,4.9773
2024-06-28,SEK,11.3595
2024-06-28,SGD,1.4513
2024-06-28,THB,39.319
2024-06-28,TRY,35.187
2024-06-28,USD,1.0705
2024-06-28,ZAR,19.497
2024-07-01,AUD,1.6109
2024-07-01,BGN,1.9558
2024-07-01,BRL,6.0016
2024-07-01,CAD,1.4711
2024-07-01,CHF,0.9689
2024-07-01,CNY,7.8097
2024-07-01,CZK,25.048
2024-07-01,DKK,7.4586
2024-07-01,GBP,0.8479
2024-07-01,HKD,8.3945
2024-07-01,HUF,394.25
2024-07-01,IDR,17569
2024-07-01,ILS,4.0304
2024-07-01,INR,89.66
2024-07-01,ISK,148.9
2024-07-01,JPY,173.15
2024-07-01,KRW,1485.41
2024-07-01,MXN,19.7315
2024-07-01,MYR,5.0641
2024-07-01,NOK,11.4315
2024-07-01,NZD,1.7638
2024-07-01,PHP,62.998
2024-07-01,PLN,4.3008
2024-07-01,RON,4.9766
2024-07-01,SEK,11.3675
2024-07-01,SGD,1.4567
2024-07-01,THB,39.434
2024-07-01,TRY,35.113
2024-07-01,USD,1.0745
2024-07-01,ZAR,19.5015
2024-07-02,AUD,1.612
2024-07-02,BGN,1.9558
2024-07-02,BRL,6.0479
2024-07-02,CAD,1.4727
2024-07-02,CHF,0.9697
2024-07-02,CNY,7.8014
2024-07-02,CZK,25.185
2024-07-02,DKK,7.459
2024-07-02,GBP,0.84755
2024-07-02,HKD,8.3829
2024-07-02,HUF,395.6
2024-07-02,IDR,17570
2024-07-02,ILS,4.0411
2024-07-02,INR,89.54
2024-07-02,ISK,149.3
2024-07-02,JPY,173.31
2024-07-02,KRW,1488.26
2024-07-02,MXN,19.6825
2024-07-02,MYR,5.063
2024-07-02,NOK,11.4795
2024-07-02,NZD,1.7693
2024-07-02,PHP,63.097
2024-07-02,PLN,4.325
2024-07-02,RON,4.9769
2024-07-02,SEK,11.417
2024-07-02,SGD,1.4569
2024-07-02,THB,39.526
2024-07-02,TRY,35.071
2024-07-02,USD,1.0729
2024-07-02,ZAR,19.8161
2024-07-03,AUD,1.6123
2024-07-03,BGN,1.9558
2024-07-03,BRL,6.0813
2024-07-03,CAD,1.4703
2024-07-03,CHF,0.9718
2024-07-03,CNY,7.8247
2024-07-03,CZK,25.194
2024-07-03,DKK,7.4587
2024-07-03,GBP,0.8468
2024-07-03,HKD,8.4033
2024-07-03,HUF,395.08
2024-07-03,IDR,17620
2024-07-03,ILS,4.0496
2024-07-03,INR,89.84
2024-07-03,ISK,149.1
2024-07-03,JPY,174.18
2024-07-03,KRW,1495.26
2024-07-03,MXN,19.6577
2024-07-03,MYR,5.0783
2024-07-03,NOK,11.4583
2024-07-03,NZD,1.7717
2024-07-03,PHP,63.218
2024-07-03,PLN,4.3018
2024-07-03,RON,4.9773
2024-07-03,SEK,11.371
2024-07-03,SGD,1.4593
2024-07-03,THB,39.546
2024-07-03,TRY,35.05
2024-07-03,USD,1.0758
2024-07-03,ZAR,19.905
2024-07-04,AUD,1.6046
2024-07-04,BGN,1.9558
2024-07-04,BRL,5.9345
2024-07-04,CAD,1.4705
2024-07-04,CHF,0.9717
2024-07-04,CNY,7.8515
2024-07-04,CZK,25.143
2024-07-04,DKK,7.4588
2024-07-04,GBP,0.84663
2024-07-04,HKD,8.434
2024-07-04,HUF,393.5
2024-07-04,IDR,17632
2024-07-04,ILS,4.0476
2024-07-04,INR,90.2
2024-07-04,ISK,149.1
2024-07-04,JPY,173.84
2024-07-04,KRW,1491.06
2024-07-04,MXN,19.5801
2024-07-04,MYR,5.0863
2024-07-04,NOK,11.4015
2024-07-04,NZD,1.7641
2024-07-04,PHP,63.211
2024-07-04,PLN,4.2918
2024-07-04,RON,4.9769
2024-07-04,SEK,11.3375
2024-07-04,SGD,1.4594
2024-07-04,THB,39.56
2024-07-04,TRY,35.174
2024-07-04,USD,1.08
2024-07-04,ZAR,19.7867
2024-07-05,AUD,1.6073
2024-07-05,BGN,1.9558
2024-07-05,BRL,5.9419
2024-07-05,CAD,1.4736
2024-07-05,CHF,0.973
2024-07-05,CNY,7.8655
2024-07-05,CZK,25.202
2024-07-05,DKK,7.4593
2024-07-05,GBP,0.84613
2024-07-05,HKD,8.4544
2024-07-05,HUF,392.55
2024-07-05,IDR,17622
2024-07-05,ILS,4.0169
2024-07-05,INR,90.37
2024-07-05,ISK,149.3
2024-07-05,JPY,174.06
2024-07-05,KRW,1494.76
2024-07-05,MXN,19.5472
2024-07-05,MYR,5.097
2024-07-05,NOK,11.448
2024-07-05,NZD,1.7672
2024-07-05,PHP,63.381
2024-07-05,PLN,4.2798
2024-07-05,RON,4.9772
2024-07-05,SEK,11.3605
2024-07-05,SGD,1.4612
2024-07-05,THB,39.594
2024-07-05,TRY,35.406
2024-07-05,USD,1.0824
2024-07-05,ZAR,19.7371
2024-07-08,AUD,1.6067
2024-07-08,BGN,1.9558
2024-07-08,BRL,5.9265
2024-07-08,CAD,1.4772
2024-07-08,CHF,0.9711
2024-07-08,CNY,7.8766
2024-07-08,CZK,25.162
2024-07-08,DKK,7.4586
2024-07-08,GBP,0.8441
2024-07-08,HKD,8.4631
2024-07-08,HUF,394.7
2024-07-08,IDR,17624
2024-07-08,ILS,4.0023
2024-07-08,INR,90.47
2024-07-08,ISK,149.3
2024-07-08,JPY,174.37
2024-07-08,KRW,1499.05
2024-07-08,MXN,19.5399
2024-07-08,MYR,5.1022
2024-07-08,NOK,11.4575
2024-07-08,NZD,1.7655
2024-07-08,PHP,63.462
2024-07-08,PLN,4.2778
2024-07-08,RON,4.9748
2024-07-08,SEK,11.3805
2024-07-08,SGD,1.4618
2024-07-08,THB,39.461
2024-07-08,TRY,35.464
2024-07-08,USD,1.0835
2024-07-08,ZAR,19.6622
2024-07-09,AUD,1.6062
2024-07-09,BGN,1.9558
2024-07-09,BRL,5.9075
2024-07-09,CAD,1.4752
2024-07-09,CHF,0.9712
2024-07-09,CNY,7.8639
2024-07-09,CZK,25.231
2024-07-09,DKK,7.4595
2024-07-09,GBP,0.84491
2024-07-09,HKD,8.4477
2024-07-09,HUF,395.2
2024-07-09,IDR,17593
2024-07-09,ILS,3.9723
2024-07-09,INR,90.29
2024-07-09,ISK,149.1
2024-07-09,JPY,174.2
2024-07-09,KRW,1496.01
2024-07-09,MXN,19.4858
2024-07-09,MYR,5.0907
2024-07-09,NOK,11.489
2024-07-09,NZD,1.7681
2024-07-09,PHP,63.209
2024-07-09,PLN,4.2643
2024-07-09,RON,4.9731
2024-07-09,SEK,11.422
2024-07-09,SGD,1.4608
2024-07-09,THB,39.379
2024-07-09,TRY,35.598
2024-07-09,USD,1.0814
2024-07-09,ZAR,19.654
2024-07-10,AUD,1.6056
2024-07-10,BGN,1.9558
2024-07-10,BRL,5.8435
2024-07-10,CAD,1.4758
2024-07-10,CHF,0.9723
2024-07-10,CNY,7.8763
2024-07-10,CZK,25.379
2024-07-10,DKK,7.4603
2024-07-10,GBP,0.84518
2024-07-10,HKD,8.4554
2024-07-10,HUF,392.68
2024-07-10,IDR,17558
2024-07-10,ILS,3.9574
2024-07-10,INR,90.4
2024-07-10,ISK,149.1
2024-07-10,JPY,174.79
2024-07-10,KRW,1498.46
2024-07-10,MXN,19.2904
2024-07-10,MYR,5.0883
2024-07-10,NOK,11.607
2024-07-10,NZD,1.7804
2024-07-10,PHP,63.118
2024-07-10,PLN,4.2555
2024-07-10,RON,4.9734
2024-07-10,SEK,11.4075
2024-07-10,SGD,1.4605
2024-07-10,THB,39.343
2024-07-10,TRY,35.57
2024-07-10,USD,1.0825
2024-07-10,ZAR,19.5581
2024-07-11,AUD,1.6075
2024-07-11,BGN,1.9558
2024-07-11,BRL,5.8792
2024-07-11,CAD,1.4796
2024-07-11,CHF,0.9749
2024-07-11,CNY,7.8862
2024-07-11,CZK,25.361
2024-07-11,DKK,7.4606
2024-07-11,GBP,0.84305
2024-07-11,HKD,8.4767
2024-07-11,HUF,393.95
2024-07-11,IDR,17562
2024-07-11,ILS,3.9516
2024-07-11,INR,90.72
2024-07-11,ISK,149.3
2024-07-11,JPY,175.39
2024-07-11,KRW,1498.04
2024-07-11,MXN,19.4056
2024-07-11,MYR,5.0883
2024-07-11,NOK,11.6725
2024-07-11,NZD,1.7836
2024-07-11,PHP,63.278
2024-07-11,PLN,4.2545
2024-07-11,RON,4.9755
2024-07-11,SEK,11.419
2024-07-11,SGD,1.4627
2024-07-11,THB,39.387
2024-07-11,TRY,35.679
2024-07-11,USD,1.0855
2024-07-11,ZAR,19.627
2024-07-12,AUD,1.6076
2024-07-12,BGN,1.9558
2024-07-12,BRL,5.9104
2024-07-12,CAD,1.4834
2024-07-12,CHF,0.9747
2024-07-12,CNY,7.8984
2024-07-12,CZK,25.341
2024-07-12,DKK,7.461
2024-07-12,GBP,0.84029
2024-07-12,HKD,8.5019
2024-07-12,HUF,391.9
2024-07-12,IDR,17551
2024-07-12,ILS,3.9529
2024-07-12,INR,90.96
2024-07-12,ISK,149.3
2024-07-12,JPY,172.87
2024-07-12,KRW,1497.89
2024-07-12,MXN,19.3112
2024-07-12,MYR,5.0851
2024-07-12,NOK,11.7025
2024-07-12,NZD,1.7819
2024-07-12,PHP,63.573
2024-07-12,PLN,4.2548
2024-07-12,RON,4.9729
2024-07-12,SEK,11.4965
2024-07-12,SGD,1.4623
2024-07-12,THB,39.367
2024-07-12,TRY,35.966
2024-07-12,USD,1.089
2024-07-12,ZAR,19.5935
2024-07-15,AUD,1.6088
2024-07-15,BGN,1.9558
2024-07-15,BRL,5.9335
2024-07-15,CAD,1.4879
2024-07-15,CHF,0.9755
2024-07-15,CNY,7.9206
2024-07-15,CZK,25.422
2024-07-15,DKK,7.4614
2024-07-15,GBP,0.84045
2024-07-15,HKD,8.5133
2024-07-15,HUF,391.48
2024-07-15,IDR,17654
2024-07-15,ILS,3.9409
2024-07-15,INR,91.17
2024-07-15,ISK,149.3
2024-07-15,JPY,172.34
2024-07-15,KRW,1508.27
2024-07-15,MXN,19.4041
2024-07-15,MYR,5.0952
2024-07-15,NOK,11.746
2024-07-15,NZD,1.7904
2024-07-15,PHP,63.711
2024-07-15,PLN,4.2495
2024-07-15,RON,4.9692
2024-07-15,SEK,11.5375
2024-07-15,SGD,1.464
2024-07-15,THB,39.472
2024-07-15,TRY,36.055
2024-07-15,USD,1.0907
2024-07-15,ZAR,19.8324
2024-07-16,AUD,1.6169
2024-07-16,BGN,1.9558
2024-07-16,BRL,5.9227
2024-07-16,CAD,1.4911
2024-07-16,CHF,0.9761
2024-07-16,CNY,7.9223
2024-07-16,CZK,25.352
2024-07-16,DKK,7.4611
2024-07-16,GBP,0.84058
2024-07-16,HKD,8.5082
2024-07-16,HUF,391.93
2024-07-16,IDR,17633
2024-07-16,ILS,3.9524
2024-07-16,INR,91.11
2024-07-16,ISK,149.3
2024-07-16,JPY,172.65
2024-07-16,KRW,1507.53
2024-07-16,MXN,19.3324
2024-07-16,MYR,5.0978
2024-07-16,NOK,11.7815
2024-07-16,NZD,1.796
2024-07-16,PHP,63.684
2024-07-16,PLN,4.2683
2024-07-16,RON,4.9662
2024-07-16,SEK,11.5545
2024-07-16,SGD,1.4647
2024-07-16,THB,39.329
2024-07-16,TRY,36.078
2024-07-16,USD,1.0902
2024-07-16,ZAR,19.7067
2024-07-17,AUD,1.6222
2024-07-17,BGN,1.9558
2024-07-17,BRL,5.9485
2024-07-17,CAD,1.4949
2024-07-17,CHF,0.9693
2024-07-17,CNY,7.9372
2024-07-17,CZK,25.29
2024-07-17,DKK,7.4595
2024-07-17,GBP,0.83915
2024-07-17,HKD,8.5368
2024-07-17,HUF,391.28
2024-07-17,IDR,17634
2024-07-17,ILS,3.9702
2024-07-17,INR,91.36
2024-07-17,ISK,149.3
2024-07-17,JPY,171.21
2024-07-17,KRW,1508.08
2024-07-17,MXN,19.4385
2024-07-17,MYR,5.0991
2024-07-17,NOK,11.7575
2024-07-17,NZD,1.7975
2024-07-17,PHP,63.703
2024-07-17,PLN,4.2948
2024-07-17,RON,4.9675
2024-07-17,SEK,11.5085
2024-07-17,SGD,1.466
2024-07-17,THB,39.291
2024-07-17,TRY,36.187
2024-07-17,USD,1.0934
2024-07-17,ZAR,19.8772
2024-07-18,AUD,1.6237
2024-07-18,BGN,1.9558
2024-07-18,BRL,6.0101
2024-07-18,CAD,1.4953
2024-07-18,CHF,0.9666
2024-07-18,CNY,7.9327
2024-07-18,CZK,25.264
2024-07-18,DKK,7.4603
2024-07-18,GBP,0.84175
2024-07-18,HKD,8.535
2024-07-18,HUF,389.73
2024-07-18,IDR,17668
2024-07-18,ILS,3.9742
2024-07-18,INR,91.41
2024-07-18,ISK,149.5
2024-07-18,JPY,171.02
2024-07-18,KRW,1511.38
2024-07-18,MXN,19.3675
2024-07-18,MYR,5.1016
2024-07-18,NOK,11.748
2024-07-18,NZD,1.801
2024-07-18,PHP,63.732
2024-07-18,PLN,4.2918
2024-07-18,RON,4.9693
2024-07-18,SEK,11.5338
2024-07-18,SGD,1.4655
2024-07-18,THB,39.299
2024-07-18,TRY,36.165
2024-07-18,USD,1.093
2024-07-18,ZAR,19.895
2024-07-19,AUD,1.6276
2024-07-19,BGN,1.9558
2024-07-19,BRL,6.0303
2024-07-19,CAD,1.4938
2024-07-19,CHF,0.9688
2024-07-19,CNY,7.9165
2024-07-19,CZK,25.261
2024-07-19,DKK,7.461
2024-07-19,GBP,0.8428
2024-07-19,HKD,8.5049
2024-07-19,HUF,390.9
2024-07-19,IDR,17639
2024-07-19,ILS,3.9805
2024-07-19,INR,91.12
2024-07-19,ISK,149.7
2024-07-19,JPY,171.61
2024-07-19,KRW,1511.37
2024-07-19,MXN,19.5065
2024-07-19,MYR,5.1047
2024-07-19,NOK,11.8255
2024-07-19,NZD,1.8087
2024-07-19,PHP,63.549
2024-07-19,PLN,4.2853
2024-07-19,RON,4.9712
2024-07-19,SEK,11.61
2024-07-19,SGD,1.4645
2024-07-19,THB,39.514
2024-07-19,TRY,35.991
2024-07-19,USD,1.089
2024-07-19,ZAR,19.9622
2024-07-22,AUD,1.637
2024-07-22,BGN,1.9558
2024-07-22,BRL,6.0986
2024-07-22,CAD,1.4971
2024-07-22,CHF,0.9671
2024-07-22,CNY,7.9191
2024-07-22,CZK,25.231
2024-07-22,DKK,7.4617
2024-07-22,GBP,0.84215
2024-07-22,HKD,8.5006
2024-07-22,HUF,389.73
2024-07-22,IDR,17648
2024-07-22,ILS,3.9593
2024-07-22,INR,91.09
2024-07-22,ISK,150.1
2024-07-22,JPY,170.8
2024-07-22,KRW,1511.28
2024-07-22,MXN,19.6457
2024-07-22,MYR,5.0961
2024-07-22,NOK,11.9165
2024-07-22,NZD,1.8171
2024-07-22,PHP,63.575
2024-07-22,PLN,4.2788
2024-07-22,RON,4.972
2024-07-22,SEK,11.6295
2024-07-22,SGD,1.4648
2024-07-22,THB,39.54
2024-07-22,TRY,35.906
2024-07-22,USD,1.0888
2024-07-22,ZAR,19.8948
2024-07-23,AUD,1.6396
2024-07-23,BGN,1.9558
2024-07-23,BRL,6.0594
2024-07-23,CAD,1.4944
2024-07-23,CHF,0.9681
2024-07-23,CNY,7.9003
2024-07-23,CZK,25.362
2024-07-23,DKK,7.461
2024-07-23,GBP,0.84073
2024-07-23,HKD,8.4788
2024-07-23,HUF,390.43
2024-07-23,IDR,17611
2024-07-23,ILS,3.9314
2024-07-23,INR,90.91
2024-07-23,ISK,149.7
2024-07-23,JPY,169.64
2024-07-23,KRW,1505.59
2024-07-23,MXN,19.5254
2024-07-23,MYR,5.0738
2024-07-23,NOK,11.9635
2024-07-23,NZD,1.8209
2024-07-23,PHP,63.498
2024-07-23,PLN,4.277
2024-07-23,RON,4.9729
2024-07-23,SEK,11.6735
2024-07-23,SGD,1.4615
2024-07-23,THB,39.324
2024-07-23,TRY,35.759
2024-07-23,USD,1.086
2024-07-23,ZAR,20.007
2024-07-24,AUD,1.6428
2024-07-24,BGN,1.9558
2024-07-24,BRL,6.0759
2024-07-24,CAD,1.4953
2024-07-24,CHF,0.9609
2024-07-24,CNY,7.8934
2024-07-24,CZK,25.425
2024-07-24,DKK,7.4618
2024-07-24,GBP,0.83973
2024-07-24,HKD,8.4716
2024-07-24,HUF,393.28
2024-07-24,IDR,17622
2024-07-24,ILS,3.9403
2024-07-24,INR,90.81
2024-07-24,ISK,149.7
2024-07-24,JPY,167.23
2024-07-24,KRW,1500.01
2024-07-24,MXN,19.8113
2024-07-24,MYR,5.0687
2024-07-24,NOK,11.942
2024-07-24,NZD,1.8267
2024-07-24,PHP,63.558
2024-07-24,PLN,4.289
2024-07-24,RON,4.9706
2024-07-24,SEK,11.6875
2024-07-24,SGD,1.4577
2024-07-24,THB,39.197
2024-07-24,TRY,35.651
2024-07-24,USD,1.0848
2024-07-24,ZAR,19.8662
2024-07-25,AUD,1.6638
2024-07-25,BGN,1.9558
2024-07-25,BRL,6.1638
2024-07-25,CAD,1.502
2024-07-25,CHF,0.9534
2024-07-25,CNY,7.8331
2024-07-25,CZK,25.389
2024-07-25,DKK,7.4625
2024-07-25,GBP,0.8428
2024-07-25,HKD,8.4682
2024-07-25,HUF,393.33
2024-07-25,IDR,17705
2024-07-25,ILS,3.9666
2024-07-25,INR,90.89
2024-07-25,ISK,149.5
2024-07-25,JPY,165.62
2024-07-25,KRW,1497.33
2024-07-25,MXN,20.098
2024-07-25,MYR,5.0598
2024-07-25,NOK,12.0825
2024-07-25,NZD,1.8401
2024-07-25,PHP,63.576
2024-07-25,PLN,4.2968
2024-07-25,RON,4.9697
2024-07-25,SEK,11.774
2024-07-25,SGD,1.4566
2024-07-25,THB,39.264
2024-07-25,TRY,35.908
2024-07-25,USD,1.0851
2024-07-25,ZAR,20.065
2024-07-26,AUD,1.6559
2024-07-26,BGN,1.9558
2024-07-26,BRL,6.117
2024-07-26,CAD,1.5009
2024-07-26,CHF,0.9594
2024-07-26,CNY,7.875
2024-07-26,CZK,25.37
2024-07-26,DKK,7.4626
2024-07-26,GBP,0.84378
2024-07-26,HKD,8.4782
2024-07-26,HUF,390.95
2024-07-26,IDR,17694
2024-07-26,ILS,3.9788
2024-07-26,INR,90.95
2024-07-26,ISK,149.7
2024-07-26,JPY,167.84
2024-07-26,KRW,1505.15
2024-07-26,MXN,19.9254
2024-07-26,MYR,5.058
2024-07-26,NOK,11.937
2024-07-26,NZD,1.8427
2024-07-26,PHP,63.377
2024-07-26,PLN,4.274
2024-07-26,RON,4.9718
2024-07-26,SEK,11.7325
2024-07-26,SGD,1.4594
2024-07-26,THB,39.112
2024-07-26,TRY,35.798
2024-07-26,USD,1.086
2024-07-26,ZAR,19.8121
2024-07-29,AUD,1.6534
2024-07-29,BGN,1.9558
2024-07-29,BRL,6.1165
2024-07-29,CAD,1.4976
2024-07-29,CHF,0.9578
2024-07-29,CNY,7.8518
2024-07-29,CZK,25.371
2024-07-29,DKK,7.4625
2024-07-29,GBP,0.84345
2024-07-29,HKD,8.449
2024-07-29,HUF,392.5
2024-07-29,IDR,17610
2024-07-29,ILS,4.0321
2024-07-29,INR,90.57
2024-07-29,ISK,149.9
2024-07-29,JPY,166.44
2024-07-29,KRW,1496.41
2024-07-29,MXN,19.942
2024-07-29,MYR,5.018
2024-07-29,NOK,11.9155
2024-07-29,NZD,1.8418
2024-07-29,PHP,63.343
2024-07-29,PLN,4.2938
2024-07-29,RON,4.9725
2024-07-29,SEK,11.7265
2024-07-29,SGD,1.454
2024-07-29,THB,38.914
2024-07-29,TRY,35.71
2024-07-29,USD,1.0817
2024-07-29,ZAR,19.9041
2024-07-30,AUD,1.656
2024-07-30,BGN,1.9558
2024-07-30,BRL,6.0843
2024-07-30,CAD,1.4996
2024-07-30,CHF,0.9592
2024-07-30,CNY,7.8489
2024-07-30,CZK,25.429
2024-07-30,DKK,7.4619
2024-07-30,GBP,0.8426
2024-07-30,HKD,8.4558
2024-07-30,HUF,394.5
2024-07-30,IDR,17682
2024-07-30,ILS,4.044
2024-07-30,INR,90.62
2024-07-30,ISK,149.5
2024-07-30,JPY,167.61
2024-07-30,KRW,1498.59
2024-07-30,MXN,20.153
2024-07-30,MYR,5.0034
2024-07-30,NOK,11.8885
2024-07-30,NZD,1.8386
2024-07-30,PHP,63.502
2024-07-30,PLN,4.2838
2024-07-30,RON,4.9766
2024-07-30,SEK,11.686
2024-07-30,SGD,1.4554
2024-07-30,THB,38.961
2024-07-30,TRY,35.82
2024-07-30,USD,1.0824
2024-07-30,ZAR,19.8815
2024-07-31,AUD,1.6635
2024-07-31,BGN,1.9558
2024-07-31,BRL,6.0874
2024-07-31,CAD,1.4977
2024-07-31,CHF,0.9533
2024-07-31,CNY,7.8194
2024-07-31,CZK,25.457
2024-07-31,DKK,7.4621
2024-07-31,GBP,0.8438
2024-07-31,HKD,8.4589
2024-07-31,HUF,395.78
2024-07-31,IDR,17634
2024-07-31,ILS,4.0822
2024-07-31,INR,90.62
2024-07-31,ISK,149.9
2024-07-31,JPY,162.76
2024-07-31,KRW,1485.96
2024-07-31,MXN,20.332
2024-07-31,MYR,4.9749
2024-07-31,NOK,11.8175
2024-07-31,NZD,1.8289
2024-07-31,PHP,63.218
2024-07-31,PLN,4.2908
2024-07-31,RON,4.9749
2024-07-31,SEK,11.6125
2024-07-31,SGD,1.4491
2024-07-31,THB,38.629
2024-07-31,TRY,35.908
2024-07-31,USD,1.0828
2024-07-31,ZAR,19.74
2024-08-01,AUD,1.6501
2024-08-01,BGN,1.9558
2024-08-01,BRL,6.112
2024-08-01,CAD,1.4912
2024-08-01,CHF,0.9467
2024-08-01,CNY,7.8203
2024-08-01,CZK,25.454
2024-08-01,DKK,7.4613
2024-08-01,GBP,0.84328
2024-08-01,HKD,8.432
2024-08-01,HUF,395.55
2024-08-01,IDR,17549
2024-08-01,ILS,4.0855
2024-08-01,INR,90.35
2024-08-01,ISK,149.9
2024-08-01,JPY,162.66
2024-08-01,KRW,1474.13
2024-08-01,MXN,19.9936
2024-08-01,MYR,4.9295
2024-08-01,NOK,11.7465
2024-08-01,NZD,1.814
2024-08-01,PHP,62.912
2024-08-01,PLN,4.2958
2024-08-01,RON,4.9756
2024-08-01,SEK,11.522
2024-08-01,SGD,1.4437
2024-08-01,THB,38.409
2024-08-01,TRY,35.706
2024-08-01,USD,1.0789
2024-08-01,ZAR,19.6134
2024-08-02,AUD,1.6629
2024-08-02,BGN,1.9558
2024-08-02,BRL,6.257
2024-08-02,CAD,1.5035
2024-08-02,CHF,0.9433
2024-08-02,CNY,7.8075
2024-08-02,CZK,25.271
2024-08-02,DKK,7.4621
2024-08-02,GBP,0.85
2024-08-02,HKD,8.4625
2024-08-02,HUF,396.73
2024-08-02,IDR,17563
2024-08-02,ILS,4.1211
2024-08-02,INR,90.73
2024-08-02,ISK,150.5
2024-08-02,JPY,161.37
2024-08-02,KRW,1479.77
2024-08-02,MXN,20.58
2024-08-02,MYR,4.873
2024-08-02,NOK,11.929
2024-08-02,NZD,1.8196
2024-08-02,PHP,62.885
2024-08-02,PLN,4.289
2024-08-02,RON,4.9756
2024-08-02,SEK,11.5843
2024-08-02,SGD,1.4424
2024-08-02,THB,38.296
2024-08-02,TRY,35.942
2024-08-02,USD,1.0835
2024-08-02,ZAR,19.7048
2024-08-05,AUD,1.7008
2024-08-05,BGN,1.9558
2024-08-05,BRL,6.3759
2024-08-05,CAD,1.5188
2024-08-05,CHF,0.9304
2024-08-05,CNY,7.8046
2024-08-05,CZK,25.314
2024-08-05,DKK,7.4607
2024-08-05,GBP,0.85878
2024-08-05,HKD,8.5335
2024-08-05,HUF,398.45
2024-08-05,IDR,17755
2024-08-05,ILS,4.2013
2024-08-05,INR,92.28
2024-08-05,ISK,150.5
2024-08-05,JPY,155.98
2024-08-05,KRW,1495.97
2024-08-05,MXN,21.641
2024-08-05,MYR,4.8525
2024-08-05,NOK,12.1108
2024-08-05,NZD,1.8461
2024-08-05,PHP,63.303
2024-08-05,PLN,4.3128
2024-08-05,RON,4.9768
2024-08-05,SEK,11.534
2024-08-05,SGD,1.4475
2024-08-05,THB,38.732
2024-08-05,TRY,36.585
2024-08-05,USD,1.0966
2024-08-05,ZAR,20.371
2024-08-06,AUD,1.6837
2024-08-06,BGN,1.9558
2024-08-06,BRL,6.2028
2024-08-06,CAD,1.5097
2024-08-06,CHF,0.9325
2024-08-06,CNY,7.8071
2024-08-06,CZK,25.286
2024-08-06,DKK,7.4628
2024-08-06,GBP,0.85998
2024-08-06,HKD,8.5055
2024-08-06,HUF,397.38
2024-08-06,IDR,17653
2024-08-06,ILS,4.1979
2024-08-06,INR,91.59
2024-08-06,ISK,150.7
2024-08-06,JPY,158.29
2024-08-06,KRW,1504.09
2024-08-06,MXN,21.087
2024-08-06,MYR,4.8834
2024-08-06,NOK,12.0005
2024-08-06,NZD,1.8423
2024-08-06,PHP,63.049
2024-08-06,PLN,4.3105
2024-08-06,RON,4.9772
2024-08-06,SEK,11.559
2024-08-06,SGD,1.4485
2024-08-06,THB,38.797
2024-08-06,TRY,36.647
2024-08-06,USD,1.0915
2024-08-06,ZAR,20.162
2024-08-07,AUD,1.6643
2024-08-07,BGN,1.9558
2024-08-07,BRL,6.136
2024-08-07,CAD,1.501
2024-08-07,CHF,0.9409
2024-08-07,CNY,7.8425
2024-08-07,CZK,25.27
2024-08-07,DKK,7.4627
2024-08-07,GBP,0.85808
2024-08-07,HKD,8.5162
2024-08-07,HUF,398.2
2024-08-07,IDR,17539
2024-08-07,ILS,4.1367
2024-08-07,INR,91.7
2024-08-07,ISK,150.9
2024-08-07,JPY,160.62
2024-08-07,KRW,1501.94
2024-08-07,MXN,21.069
2024-08-07,MYR,4.9111
2024-08-07,NOK,11.781
2024-08-07,NZD,1.815
2024-08-07,PHP,63.015
2024-08-07,PLN,4.3173
2024-08-07,RON,4.9768
2024-08-07,SEK,11.4235
